KRZAST;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;MANDAT;PORADIMAND;PORADINAHR
6;82;16;"Lukáš";"Kuèera";"";"";43;"OSVÈ, rybáø";"Malá Skála";563706;99;137;"A";0;0;"N";0;0
6;82;17;"Martina";"Havlová";"";"";32;"servírka";"Vyskeø";577685;99;137;"A";0;0;"N";0;0
6;82;18;"Alena";"Bartošová";"";"";68;"dùchodkynì";"Novı Bor";561860;99;137;"A";0;0;"N";0;0
6;82;19;"Karolína";"Sovová";"";"";31;"technik kvality";"Strá pod Ralskem";562092;99;137;"A";0;0;"N";0;0
6;82;20;"Iveta";"Rajchrtová";"";"";50;"vedoucí prodejny";"Liberec";7;99;137;"A";0;0;"N";0;0
6;82;21;"Renáta";"Dvoøáková";"";"";52;"operátorka";"Èeská Lípa";561380;99;137;"A";0;0;"N";0;0
6;82;22;"Dagmar";"Rulfová";"";"";55;"OSVÈ";"Všeò";577677;99;137;"A";0;0;"N";0;0
6;82;23;"Jana";"Novotná";"";"";45;"prodavaèka";"Liberec";7;99;137;"A";0;0;"N";0;0
6;82;24;"Helena";"Jindøišková";"";"";65;"chemik";"Tanvald";563820;99;137;"A";0;0;"N";0;0
6;82;25;"Lenka";"Dìdeèková";"";"";40;"asistentka prodeje";"Mírová pod Kozákovem";577316;99;137;"A";0;0;"N";0;0
6;82;26;"Miluše";"Vaníèková";"";"";61;"ošetøovatelka dojnic";"eleznı Brod";563871;99;137;"A";0;0;"N";0;0
6;82;27;"Marcel";"Dozorec";"";"";24;"kuchaø";"Jablonné v Podještìdí";561631;99;137;"A";0;0;"N";0;0
6;82;28;"Lenka";"Procházková";"";"";31;"asistentka prodeje";"Kacanovy";577201;99;137;"A";0;0;"N";0;0
6;82;29;"Iveta";"Koøínková";"";"";52;"mechanièka";"Svor";562131;99;137;"A";0;0;"N";0;0
6;82;30;"Jana";"Dozorcová";"";"";48;"OSVÈ";"Jablonné v Podještìdí";561631;99;137;"A";0;0;"N";0;0
6;82;31;"Darina";"Kopáèková";"";"";43;"asistentka prodeje";"Jenišovice";563609;99;137;"A";0;0;"N";0;0
6;82;32;"Daniela";"Hrubá";"";"";48;"asistentka prodeje";"Turnov";577626;99;137;"A";0;0;"N";0;0
6;82;33;"Hana";"Korcinová";"";"";68;"dùchodkynì";"Jablonec nad Nisou";563510;99;137;"A";0;0;"N";0;0
6;85;1;"Josef";"Šedlbauer";"prof. Ing.";"Ph.D.";51;"vysokoškolskı uèitel, organizátor studia";"Liberec";7;5;5;"A";0;0;"N";0;0
6;85;2;"Anna";"Kšírová";"MUDr.";"";36;"lékaøka, podnikatelka, zakladatel. a pøedsed. sp.";"Liberec";7;5;5;"A";0;0;"N";0;0
6;85;3;"Jakub";"Macek";"Ing.";"";34;"ekonom, kontrolor, zastupitel Jablonce nad Nisou";"Jablonec nad Nisou";563510;99;5;"A";0;0;"N";0;0
6;85;4;"Martina";"Vondrová";"";"";48;"podnikatelka, majitelka bezobalového obchodu";"Semily";576964;99;5;"A";0;0;"N";0;0
6;85;5;"Miroslav";"Hudec";"PhDr.";"";68;"dìtskı psycholog a rodinnı poradce, publicista";"Èeská Lípa";561380;5;5;"A";0;0;"N";0;0
6;85;6;"Lenka";"Vitebská";"Mgr.";"";50;"advokátka, èlenka jabloneckého Vıboru pro hospod.";"Jablonec nad Nisou";563510;99;5;"A";0;0;"N";0;0
6;85;7;"Ondøej";"Èernı";"MUDr. Mgr.";"";37;"kardiolog, lékaø na urgentním pøíjmu KN Liberec";"Liberec";7;99;795;"A";0;0;"N";0;0
6;85;8;"Zuzana";"Kocumová";"Bc.";"";41;"sportovkynì, nìkolikanásob. mistr. svìta a Evropy";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;9;"Jaromír";"Baxa";"PhDr.";"Ph.D.";38;"ekonom, vysokoškolskı uèitel a vìdec. pracovník UK";"Liberec";7;5;5;"A";0;0;"N";0;0
6;85;10;"Anna";"Hudská";"Mgr.";"";45;"majitelka Farmy Klokoèí a Pùjèovny lodí a kolobì.";"Klokoèí";577227;99;5;"A";0;0;"N";0;0
6;85;11;"Jindøich";"Felcman";"Mgr.";"Ph.D.";36;"právník, specialista na územní plánování, zastup.";"Liberec";7;5;5;"A";0;0;"N";0;0
6;85;12;"Jiøina";"Kuèerová";"Mgr.";"";50;"ekonomka, pracovnice mìsts. úøadu, èlen. Fin. vıb.";"Èeská Lípa";561380;5;5;"A";0;0;"N";0;0
6;85;13;"Jakub";"Varvaøovskı";"Mgr.";"";32;"expert na komunikaci a protikorupèní opatøení";"Jilemnice";577197;99;5;"A";0;0;"N";0;0
6;85;14;"Dana";"Navrátilová Fainová";"";"";41;"designérka, cukráøka, spoluzaklad. hej. iniciativy";"Hejnice";564044;99;5;"A";0;0;"N";0;0
6;85;15;"Martin";"Rosenbaum";"Ing.";"";44;"soukromı zemìdìlec - majitel Farmy Lukava";"Jindøichovice pod Smrkem";564133;99;5;"A";0;0;"N";0;0
6;85;16;"Eliška";"Šídová";"MgA.";"";41;"architektka, majitelka La Kavárny v Jablonci n. N.";"Jablonec nad Nisou";563510;99;5;"A";0;0;"N";0;0
6;85;17;"Jiøí";"Louda";"Ing.";"Ph.D.";36;"vìdeckı pracovník a projektovı manaer v obl. P";"Janov nad Nisou";563595;99;5;"A";0;0;"N";0;0
6;85;18;"Radka";"Benešová";"Mgr.";"";44;"uèitelka a pøekladatelka z angliètiny a portugal.";"Liberec";7;5;5;"A";0;0;"N";0;0
6;85;19;"Jiøí";"Šastnı";"Ing.";"";55;"podnik., správce a kastelán hradu Vranov-Pantheon";"Malá Skála";563706;99;5;"A";0;0;"N";0;0
6;85;20;"Ludmila";"Karková";"";"";19;"studentka uité malby, èlenka Fridays for Future";"Cvikov";561479;99;5;"A";0;0;"N";0;0
6;85;21;"Patrik";"Fikera";"Ing.";"";44;"podnikatel ve sportovním stavebnictví";"Dlouhı Most";530468;5;5;"A";0;0;"N";0;0
6;85;22;"Kateøina";"Èechová";"Mgr.";"";34;"uèitelka èeštiny a angliètiny, lektorka";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;23;"Radek";"Patrnı";"Ing.";"";43;"koordinátor Labské stezky v ÈR";"Volfartice";562220;99;5;"A";0;0;"N";0;0
6;85;24;"Vladìna";"Drábková";"Mgr.";"";36;"lektorka a tlumoènice španìlštiny, prùvodkynì";"Jablonec nad Nisou";563510;99;795;"A";0;0;"N";0;0
6;85;25;"Jan";"Stárek";"Ing.";"";38;"ekonom, èlen libereckého Fin. vıboru, am. hudebník";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;26;"Kristına";"Šastná";"";"";21;"studentka Mezinárodních rozvojovıch studií";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;27;"Milan";"Pøívratskı";"Ing.";"";62;"øeditel spoleènosti Teplo Novı Bor";"Novı Bor";561860;5;5;"A";0;0;"N";0;0
6;85;28;"Kamila";"Lubasová";"";"";47;"daòová poradkynì, úèetní, èlenka krajského FV";"Nová Ves nad Nisou";563731;99;5;"A";0;0;"N";0;0
6;85;29;"Tomáš";"Nedìla";"Bc.";"";31;"osobní asistent v chrán. bydlení, zakl. Trash Hero";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;30;"Barbora";"Junková";"Mgr.";"";34;"manaerka, uèitelka nìmèiny, zakladatelka spolku";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;31;"Aleš";"Bìlohradskı";"Mgr.";"MSc.";31;"ekonom, analytik, vìd. prac. Univerzity Karlovy";"Hodkovice nad Mohelkou";564061;5;5;"A";0;0;"N";0;0
6;85;32;"Kateøina";"Bednáøová";"Ing.";"";34;"øeditelka Spoleènosti pro Jizerské hory, o.p.s.";"Puleènı";546577;99;5;"A";0;0;"N";0;0
6;85;33;"Pavel";"Perlík";"Bc.";"";33;"IT programátor";"Zákupy";562262;5;5;"A";0;0;"N";0;0
6;85;34;"Magdaléna";"Halamová";"";"";40;"instruktorka jógy, lektorka volnoèasovıch aktivit";"Smrovka";563811;99;5;"A";0;0;"N";0;0
6;85;35;"Jan";"Peldøimovskı";"Bc.";"";31;"IT vıvojáø a datovı analytik, èlen komunity IT";"Luèany nad Nisou";563692;99;5;"A";0;0;"N";0;0
6;85;36;"Simona";"Zlatníková";"Ing.";"";34;"autorizovaná projektantka vodohosp. staveb";"Liberec";7;99;5;"A";0;0;"N";0;0
6;85;37;"Miloslav";"Lomiè";"";"";55;"dramaturg, správce a promítaè v kinì Máj Doksy";"Èeská Lípa";561380;99;5;"A";0;0;"N";0;0
6;85;38;"Olga";"áková";"";"";51;"ved. kom. školy Volavec, spoluzaklad. luk. odd.";"Kacanovy";577201;99;5;"A";0;0;"N";0;0
6;85;39;"Vladimír";"Vrabec";"Mgr.";"";41;"památkáø, hudebník, organizátor festivalu";"Liberec";7;5;5;"A";0;0;"N";0;0
6;85;40;"Simona";"Bùková";"";"";51;"knihovnice, èlenka Spoleè. pro trvale udr. ivot";"Èeská Lípa";561380;5;5;"A";0;0;"N";0;0
6;85;41;"Jan";"Kubeš";"Mgr. Ing.";"";40;"projektovı manaer, organizátor sportovních akcí";"Liberec";7;99;795;"A";0;0;"N";0;0
6;85;42;"Zuzana";"Nosková";"MUDr.";"";56;"medicínská poradkynì, èlenka jablonecké Komise";"Jablonec nad Nisou";563510;99;5;"A";0;0;"N";0;0
6;85;43;"Milan";"Kubát";"PaedDr.";"";70;"støedoškolskı uèitel, skaut";"Èeská Lípa";561380;5;5;"A";0;0;"N";0;0
6;85;44;"Tereza";"Nalezená";"Ing. arch.";"";34;"architektka, urbanistka, èlenka Osadního vıboru";"Jablonec nad Nisou";563510;99;5;"A";0;0;"N";0;0
6;85;45;"Jan";"Plesník";"";"";20;"student ÈVUT a konstruktér elektroformulí";"Jilemnice";577197;99;5;"A";0;0;"N";0;0
6;85;46;"Renata";"Loudová";"Mgr.";"";36;"dula a laktaèní poradkynì";"Jablonec nad Nisou";563510;99;5;"A";0;0;"N";0;0
6;85;47;"Radim";"Vácha";"Bc.";"";49;"památkáø, pøedseda Obèanského spolku Sonow";"Kamenickı Šenov";561681;99;5;"A";0;0;"N";0;0
6;85;48;"Vladimíra";"Šumová";"";"";73;"seniorka, ekonomka, èlenka Klubu èeskıch turistù";"Èeská Lípa";561380;5;5;"A";0;0;"N";0;0
6;85;49;"Daniel";"Schiffner";"";"";29;"pedagog volného èasu";"Èeská Lípa";561380;5;5;"A";0;0;"N";0;0
6;85;50;"Julie";"Macháèková";"Ing.";"";41;"ekologická zemìdìlkynì, publicistka";"Skuhrov";563803;99;5;"A";0;0;"N";0;0
7;4;1;"Jiøí";"Štìpán";"PhDr.";"Ph.D.";41;"hejtman kraje, vysokoškolskı pedagog";"Hradec Králové";569810;7;7;"A";0;0;"N";0;0
7;4;2;"Martin";"Hanousek";"Mgr.";"";37;"námìstek primátora HK a krajinnı ekolog";"Hradec Králové";569810;5;5;"A";0;0;"N";0;0
7;4;3;"Pavel";"Heèko";"Bc.";"";53;"starosta Mezimìstí, radní kraje";"Mezimìstí";574252;7;7;"A";0;0;"N";0;0
7;4;4;"Karin";"Richterová";"Bc.";"";41;"lektorka a metodièka vzdìlávání pro budoucnost";"Hradec Králové";569810;5;5;"A";0;0;"N";0;0
7;4;5;"Hana";"Masáková";"Ing.";"MBA";45;"starostka Kopidlna, krajská zastupitelka";"Kopidlno";573060;7;7;"A";0;0;"N";0;0
7;4;6;"Petr";"Sobotka";"Mgr.";"";46;"zastupitel Trutnova, politolog";"Trutnov";579025;5;5;"A";0;0;"N";0;0
7;4;7;"Stanislav";"Rudolfskı";"";"";61;"radní Jaromìøe, vinaø";"Jaromìø";574121;1007;7;"A";0;0;"N";0;0
7;4;8;"Barbora";"Kulichová";"Ing.";"DiS.";26;"flétnistka, uèitelka v základní umìlecké škole";"Horní Maršov";579262;5;5;"A";0;0;"N";0;0
7;4;9;"František";"Mencl";"brig. gen. Ing.";"";65;"øeditel Hasièského záchranného sboru KHK";"Hradec Králové";569810;99;7;"A";0;0;"N";0;0
7;4;10;"Štìpán";"Málek";"akad. soch. Mgr.";"";53;"sochaø, vıtvarník, pedagog a pankáè";"Novı Bydov";570508;99;5;"A";0;0;"N";0;0
7;4;11;"Miroslav";"Sixta";"";"";54;"místostarosta Dobrušky";"Dobruška";576271;99;5;"A";0;0;"N";0;0
7;4;12;"Sofia";"Hladíková";"Mgr.";"";58;"øeditelka ZŠ a MŠ Kocbeøe";"Dvùr Králové nad Labem";579203;5;5;"A";0;0;"N";0;0
7;4;13;"Jan";"Ètvrteèka";"Ing.";"";41;"místostarosta Náchoda";"Náchod";573868;7;7;"A";0;0;"N";0;0
7;4;14;"Adam";"Záruba";"Ing.";"Ph.D.";41;"èlen rady mìsta Hradec Králové";"Hradec Králové";569810;99;5;"A";0;0;"N";0;0
7;4;15;"Pavel";"Šubr";"Ing.";"";61;"starosta Lázní Bìlohrad";"Láznì Bìlohrad";573094;99;7;"A";0;0;"N";0;0
7;4;16;"Štìpánka";"Šichová";"Mgr.";"";43;"jednatelka Spoleènosti èesko-nìmeckého porozumìní";"Trutnov";579025;99;5;"A";0;0;"N";0;0
7;4;17;"Marek";"Nıè";"Mgr.";"";32;"starosta Budèevsi, policista";"Budèeves";548952;99;7;"A";0;0;"N";0;0
7;4;18;"David";"Èíp";"";"";41;"vedoucí záchranné stanice pro handicapovaná zvíø.";"Vítìzná";579815;5;5;"A";0;0;"N";0;0
7;4;19;"Petr";"Hudousek";"Bc.";"";50;"starosta Rokytnice v Orlickıch horách";"Rokytnice v Orlickıch horách";576701;99;7;"A";0;0;"N";0;0
7;4;20;"Soòa";"Klímová";"Mgr.";"";61;"majitelka a øeditelka lesnické firmy";"Kvasiny";576425;99;5;"A";0;0;"N";0;0
7;4;21;"Edita";"Vaòková";"Mgr.";"";61;"øeditelka Základní školy Podhar, Dvùr Králové n/L";"Dvùr Králové nad Labem";579203;7;7;"A";0;0;"N";0;0
7;4;22;"Leoš";"Zvoníèek";"Bc.";"";44;"oèní optik - optometrista, zastupitel Vrchlabí";"Vrchlabí";579858;5;5;"A";0;0;"N";0;0
7;4;23;"Jiøí";"Orsák";"";"";74;"starosta Krajského sdruení hasièù KHK";"Malé Svatoòovice";579513;99;7;"A";0;0;"N";0;0
7;4;24;"Ivana";"Šnircová";"Ing.";"";36;"manaerka v biotechnologii";"Trutnov";579025;5;5;"A";0;0;"N";0;0
7;4;25;"Jan";"Birke";"";"";51;"starosta Náchoda, poslanec Parlamentu ÈR";"Náchod";573868;7;7;"A";0;0;"N";0;0
7;4;26;"Ivo";"Králíèek";"RNDr. PhDr.";"Ph.D.";47;"zastupitel Hradce Králové, SŠ a VŠ uèitel";"Hradec Králové";569810;99;5;"A";0;0;"N";0;0
7;4;27;"Roman";"Hásek";"Mgr. Bc.";"Ph.D.";53;"øeditel VOŠ a SZŠ Trutnov";"Èervenı Kostelec";573965;7;7;"A";0;0;"N";0;0
7;4;28;"Irena";"Janigová";"Mgr.";"";39;"uèitelka v základní umìlecké škole";"Trutnov";579025;99;5;"A";0;0;"N";0;0
7;4;29;"Tomáš";"Magnusek";"Bc.";"";36;"reisér, radní Náchoda";"Náchod";573868;99;7;"A";0;0;"N";0;0
7;4;30;"Jiøí";"Zajíc";"MUDr.";"";58;"vedoucí lékaø JIP ve Fakultní nemocnici HK";"Hradec Králové";569810;99;5;"A";0;0;"N";0;0
7;4;31;"Šárka";"Škrabalová";"";"";53;"starostka Opoèna";"Opoèno";576590;99;7;"A";0;0;"N";0;0
7;4;32;"Eva";"Steinerová";"";"";63;"starostka Okresního sdruení hasièù Jièín";"Újezd pod Troskami";573680;99;7;"A";0;0;"N";0;0
7;4;33;"Jiøí";"Franc";"Ing.";"";45;"zástupce øeditele Èeské lesnické akademie Trutnov";"Janské Láznì";579351;7;7;"A";0;0;"N";0;0
7;4;34;"Pavel";"Sedláèek";"Bc.";"";36;"provozovatel rodinného penzionu, manaer v zub. o.";"Náchod";573868;5;5;"A";0;0;"N";0;0
7;4;35;"Karel";"Jakoubek";"MUDr.";"";66;"praktickı lékaø pro dospìlé a internista";"Rychnov nad Knìnou";576069;99;7;"A";0;0;"N";0;0
7;4;36;"Filip";"Pıcha";"";"";45;"písnièkáø, lektor volnoèasovıch kroukù";"Dvùr Králové nad Labem";579203;5;5;"A";0;0;"N";0;0
7;4;37;"Zuzana";"Jungwirthová";"Ing.";"";49;"starostka Èeské Skalice";"Èeská Skalice";573990;99;7;"A";0;0;"N";0;0
7;4;38;"Radim";"Špilka";"Mgr.";"Ph.D.";38;"uèitel, expert na digitální vzdìlávání";"Hradec Králové";569810;99;5;"A";0;0;"N";0;0
7;4;39;"Zuzana";"Netolická";"";"";48;"vrchní sestra na oddìlení onkologie nemocnice RK";"Rychnov nad Knìnou";576069;99;7;"A";0;0;"N";0;0
7;4;40;"Martina";"Kubrtová";"";"";46;"starostka T. J. Sokol Nechanice, ekonomka";"Nechanice";570451;99;5;"A";0;0;"N";0;0
7;4;41;"René";"Pøíhoda";"Mgr.";"";34;"advokát, èlen vıkonného vıboru KHK fotbal. svazu";"Hradec Králové";569810;7;7;"A";0;0;"N";0;0
7;4;42;"Jiøí";"Kulich";"RNDr.";"";59;"øeditel støediska ekologické vıchovy";"Horní Maršov";579262;5;5;"A";0;0;"N";0;0
7;4;43;"Ivan";"Kraus";"";"";56;"starosta Okresního sdruení hasièù Náchod";"Velké Petrovice";574571;99;7;"A";0;0;"N";0;0
7;4;44;"Simona";"Strejèková";"Ing.";"";46;"lektorka dìtského vzdìlávání, poradkynì, masérka";"Hradec Králové";569810;5;5;"A";0;0;"N";0;0
7;4;45;"Jaroslav";"Šedivı";"PaedDr.";"";57;"støedoškolskı uèitel, zastupitel Nového Bydova";"Novı Bydov";570508;99;7;"A";0;0;"N";0;0
7;4;46;"Jakub";"Šimerda";"";"";31;"starosta Bolehoštì";"Bolehoš";576123;99;5;"A";0;0;"N";0;0
7;4;47;"Vilém";"Janeèek";"";"";27;"ivnostník a voják v aktivní záloze";"Kvasiny";576425;7;7;"A";0;0;"N";0;0
7;4;48;"Lenka";"Hronešová";"Bc.";"";55;"øeditelka a lektorka støediska ekologické vıchovy";"Hradec Králové";569810;99;5;"A";0;0;"N";0;0
7;4;49;"Radomír";"Sedláèek";"";"";61;"soukromı zemìdìlec";"Nová Paka";573248;7;7;"A";0;0;"N";0;0
7;4;50;"Petr";"Hrudka";"Bc.";"";29;"archiváø";"Jaromìø";574121;5;5;"A";0;0;"N";0;0
7;5;1;"Dana";"Doškáøová";"";"";56;"OSVÈ, dobrovolník v útulku a doèaskáø";"Jièín";572659;99;715;"A";0;0;"N";0;0
7;5;2;"Janet";"Rumlová";"Mgr.";"";49;"psycholoka, èlen spolku LOZ";"Dvùr Králové nad Labem";579203;99;715;"A";0;0;"N";0;0
7;5;3;"Rùena";"Rumlová";"";"";73;"dùchodce, aktivní záchranáø";"Dvùr Králové nad Labem";579203;99;715;"A";0;0;"N";0;0
7;5;4;"Dušan";"Erlebach";"";"";49;"OSVÈ, aktivní záchranáø";"Kuks";579416;99;715;"A";0;0;"N";0;0
7;5;5;"Ivana";"Kašpárková";"";"";54;"vedoucí útulku pro psy, aktivní záchranáø";"Jièín";572659;99;715;"A";0;0;"N";0;0
7;5;6;"Irena";"Èerná";"";"";55;"zamìstnanec útulku pro psy, aktivní záchranáø";"Jièín";572659;99;715;"A";0;0;"N";0;0
7;5;7;"Markéta";"Zlatníková";"";"";40;"nezamìstnaná, aktivní záchranáø";"Láznì Bìlohrad";573094;99;715;"A";0;0;"N";0;0
7;5;8;"Andrea";"Vágnerová Zichová";"";"";49;"stráná, aktivní záchranáø";"Dvùr Králové nad Labem";579203;99;715;"A";0;0;"N";0;0
7;5;9;"Dušan";"Vágner";"";"";49;"mechanik, aktivní záchranáø";"Dvùr Králové nad Labem";579203;99;715;"A";0;0;"N";0;0
7;5;10;"Eva";"Šinkmanová";"";"";58;"úèetní, aktivní záchranáø";"Valdice";573701;99;715;"A";0;0;"N";0;0
7;5;11;"Kateøina";"Pešková";"";"";39;"mateøská dovolená, aktivní doèaskáø";"Kocbeøe";579394;99;715;"A";0;0;"N";0;0
7;5;12;"Veronika";"Šafránková";"";"";34;"uèitelka MŠ, aktivní záchranáø";"Jièín";572659;99;715;"A";0;0;"N";0;0
7;5;13;"Renáta";"Babouèková";"";"";55;"OSVÈ, záchranáø";"Libuò";573124;99;715;"A";0;0;"N";0;0
7;5;14;"Radka";"Langhansová";"";"";60;"záchranáø";"Jièín";572659;99;715;"A";0;0;"N";0;0
7;5;15;"Jana";"Mitlöhnerová";"";"";56;"uèitelka MŠ";"Jièín";572659;99;715;"A";0;0;"N";0;0
7;16;1;"Zdenìk";"Podal";"";"";67;"poslanec";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;2;"Andrea";"Pajgerová";"";"";54;"ivnostnice v oblasti úèetnictví a daòového porad.";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;3;"Markéta";"Pakandlová";"JUDr.";"";59;"advokátka";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;4;"Ivana";"Schubert Dickfeld";"";"";48;"spisovatelka";"Trutnov";579025;1114;1114;"A";0;0;"N";0;0
7;16;5;"Eva";"Kotyzová";"";"";48;"pedagoka v mateøské škole";"Jièín";572659;1114;1114;"A";0;0;"N";0;0
7;16;6;"Vladimíra";"Lesenská";"Ing.";"";56;"øeditelka kontaktního pracovištì Úøadu práce";"Tıništì nad Orlicí";576859;99;1114;"A";0;0;"N";0;0
7;16;7;"Jiøí";"Janiga";"Ing.";"";61;"strojník";"Batòovice";579041;1114;1114;"A";0;0;"N";0;0
7;16;8;"Jaroslav";"Zajíc";"Mgr.";"";51;"technik plynovıch zaøízení";"Miletín";573175;1114;1114;"A";0;0;"N";0;0
7;16;9;"Roman";"Abraham";"Ing.";"";65;"lesní taxátor";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;10;"Radek";"Cvrèek";"MUDr.";"";44;"praktickı lékaø";"Vernéøovice";547743;1114;1114;"A";0;0;"N";0;0
7;16;11;"Michal";"Slavka";"";"";47;"nástrojaø";"Trutnov";579025;1114;1114;"A";0;0;"N";0;0
7;16;12;"René";"Salay";"";"";52;"servisní technik";"Èeská Skalice";573990;1114;1114;"A";0;0;"N";0;0
7;16;13;"Jiøí";"Motyèka";"Ing.";"";43;"vedoucí provozu odpadového hospodáøství";"Nová Ves";576549;1114;1114;"A";0;0;"N";0;0
7;16;14;"Daneš";"Marinica";"Mgr.";"";54;"obchodní manaer";"Nové Mìsto nad Metují";574279;1114;1114;"A";0;0;"N";0;0
7;16;15;"Petr";"Horák";"";"";48;"manaer obchodní spoleènosti";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;16;"Jaroslava";"Matoušová";"Bc.";"";63;"vedoucí pracovnice Celní správy ÈR";"Dvùr Králové nad Labem";579203;1114;1114;"A";0;0;"N";0;0
7;16;17;"Norbert";"Pelc";"";"";51;"øidiè";"Malé Svatoòovice";579513;1114;1114;"A";0;0;"N";0;0
7;16;18;"Lenka";"Grygarová";"";"";64;"uèitelka";"Vrchlabí";579858;1114;1114;"A";0;0;"N";0;0
7;16;19;"František";"Homolka";"";"";35;"skladník";"Rychnovek";574406;1114;1114;"A";0;0;"N";0;0
7;16;20;"Zografia";"Drahuská";"";"";60;"pracovnice sociálních slueb";"Trutnov";579025;1114;1114;"A";0;0;"N";0;0
7;16;21;"Jan";"Èapek";"";"";39;"manaer prodeje";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;22;"Jindøich";"Pisch";"";"";61;"truhláø";"Jaromìø";574121;1114;1114;"A";0;0;"N";0;0
7;16;23;"Jiøí";"Bartoò";"";"";53;"sváøeè";"Èeská Skalice";573990;1114;1114;"A";0;0;"N";0;0
7;16;24;"Radek";"Prokop";"";"";53;"technik strojírenství";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;25;"Albìta";"Sálová";"Mgr.";"";32;"manaerka lidskıch zdrojù";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;26;"Irena";"Nìmcová";"Ing.";"";37;"asistentka pedagoga";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;27;"Jan";"Hreòo";"";"";62;"øidiè";"Slatina nad Úpou";574422;1114;1114;"A";0;0;"N";0;0
7;16;28;"Jiøí";"Hemrlík";"";"";66;"øidiè";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;29;"Jaroslav";"Voòka";"";"";51;"pracovník vıivy v ZOO";"Vilantice";574597;1114;1114;"A";0;0;"N";0;0
7;16;30;"Pavel";"Nıvlt";"";"";48;"zástupce vedoucího vıkupu surovin";"Èeská Skalice";573990;1114;1114;"A";0;0;"N";0;0
7;16;31;"Albìta";"Šitavanc";"";"";50;"operátorka vıroby";"Nové Mìsto nad Metují";574279;1114;1114;"A";0;0;"N";0;0
7;16;32;"Filip";"Rychtera";"";"";24;"grafik";"Jaromìø";574121;1114;1114;"A";0;0;"N";0;0
7;16;33;"Jan";"Vítek";"";"";73;"strojník";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;34;"Monika";"Baselová";"";"";48;"operátorka";"Stìery";570931;99;1114;"A";0;0;"N";0;0
7;16;35;"Pavla";"Fialová Vašatová";"";"";44;"administrativní pracovnice v obchodì";"Jaromìø";574121;1114;1114;"A";0;0;"N";0;0
7;16;36;"Tomáš";"Tuèek";"";"";41;"automechanik";"Náchod";573868;1114;1114;"A";0;0;"N";0;0
7;16;37;"Tomáš";"Riedl";"";"";44;"tesaø";"Úpice";579777;1114;1114;"A";0;0;"N";0;0
7;16;38;"Eva";"Nová";"";"";76;"uèitelka";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;39;"Michal";"Stoklásek";"";"";41;"vedoucí skladu";"Hradec Králové";569810;1114;1114;"A";0;0;"N";0;0
7;16;40;"Iveta";"Bryndzová";"";"";34;"operátorka vıroby";"Rychnovek";574406;99;1114;"A";0;0;"N";0;0
7;16;41;"Eva Karolína";"Pavlová";"";"";69;"úøednice ve státní správì";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;42;"Jan";"David";"Ing.";"";69;"ekonom";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;43;"Roman";"Dudis";"";"";60;"operátor vıroby";"Trutnov";579025;99;1114;"A";0;0;"N";0;0
7;16;44;"Pavel";"Šitavanc";"";"";55;"operátor vıroby";"Nové Mìsto nad Metují";574279;99;1114;"A";0;0;"N";0;0
7;16;45;"Martina";"Schejbalová";"";"";31;"prodavaèka";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
7;16;46;"Martin";"Klikar";"";"";49;"operátor vıroby";"Trutnov";579025;99;1114;"A";0;0;"N";0;0
7;16;47;"Jitka";"Rıdlová Jiøíková";"";"";53;"ivnostnice";"Velkı Vøešov";579793;1114;1114;"A";0;0;"N";0;0
7;16;48;"Pavel";"Janèula";"";"";48;"operátor vıroby";"Lánov";579432;99;1114;"A";0;0;"N";0;0
7;16;49;"Jan";"Kalous";"";"";31;"operátor vıroby";"Nové Mìsto nad Metují";574279;99;1114;"A";0;0;"N";0;0
7;16;50;"Ludmila";"Kovaøíková";"";"";79;"veterinární laborantka";"Hradec Králové";569810;99;1114;"A";0;0;"N";0;0
